File_name,Problem type,Variables number,DD Type,Max Width,Is Reduced,Objective Type,Optimization Value,Construction Time,Reduce Time,Solution Time,Number Node,Number Arcs,Actual Max Width,Sort
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,1000,true,max,63078.000000,1.977563,1.019178,0.329171,904610,1755716,971,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,2000,true,max,297518.000000,2.822588,1.729020,0.316482,662325,1255084,1004,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,500,false,max,64996.000000,1.229759,na,0.130723,495846,944390,500,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,1000,false,max,63078.000000,1.955593,na,0.278956,989964,1894590,1000,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,10000,true,max,54503.000000,4.412818,5.419741,1.129960,4814265,9166545,4989,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,5000,true,max,54503.000000,4.473710,5.548550,1.112980,4814265,9166545,4989,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,2000,false,max,297518.000000,2.851418,na,0.451147,1777059,3393853,2000,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,20000,true,max,54503.000000,4.433102,5.651507,1.112763,4814265,9166545,4989,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,5000,false,max,54503.000000,4.395633,na,1.082895,4908801,9318236,4999,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,500,true,max,152312.000000,3.641125,1.054913,0.302688,957333,1880025,499,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,20000,false,max,54503.000000,4.406500,na,1.098768,4908801,9318236,4999,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,10000,false,max,54503.000000,4.424279,na,1.106086,4908801,9318236,4999,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,1000,true,max,132923.000000,5.231379,2.088073,0.609178,1900824,3738437,989,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,500,false,max,152312.000000,3.653321,na,0.267263,995875,1943519,500,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,2000,true,max,124347.000000,8.700348,5.454310,1.381150,3746089,7383956,1958,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,1000,false,max,132923.000000,5.225243,na,0.558875,1990625,3886139,1000,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,5000,true,max,947570.000000,10.836119,7.825367,0.472287,763249,1489853,935,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,2000,false,max,124347.000000,8.752260,na,1.118996,3977149,7782758,2000,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,5000,false,max,947570.000000,10.905209,na,1.720131,7406949,14482614,5000,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,10000,false,max,336943.000000,18.945662,na,4.719923,18216820,35555022,10000,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,10000,true,max,336943.000000,18.791518,29.439913,4.773267,16301006,31966473,9969,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,20000,true,max,110625.000000,20.674385,30.601347,5.555929,19654017,38355155,10008,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,500,true,max,509590.000000,17.165211,2.915055,0.725016,2430930,4823692,500,true
knapPI_1_2000_1000_1.txt,Knapsack,2000,RelaxGrouping,20000,false,max,110625.000000,20.446976,na,5.500087,19838765,38676979,10012,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,1000,true,max,403955.000000,21.894340,6.007409,1.503916,4853624,9636709,998,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,2000,true,max,345833.000000,32.102170,13.701947,3.240242,9666446,19201602,1984,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,500,false,max,509590.000000,17.099480,na,0.653835,2495863,4942764,500,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,1000,false,max,403955.000000,21.930630,na,1.326751,4990659,9884502,1000,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,2000,false,max,345833.000000,32.164571,na,2.759885,9978489,19768456,2000,true
