File_name,Problem type,Variables number,DD Type,Max Width,Is Reduced,Objective Type,Optimization Value,Construction Time,Reduce Time,Solution Time,Number Node,Number Arcs,Actual Max Width
set_covering_n100_m75_d0.2_b_w26_seed4.txt,Set Covering,100,Restricted,5000,false,min,6,0.32269,na,na,421382,551470,9728
set_covering_n100_m75_d0.2_b_w26_seed4.txt,Set Covering,100,Restricted,10000,false,min,6,0.72548,na,na,727101,972534,18804
set_covering_n100_m75_d0.2_b_w26_seed4.txt,Set Covering,100,Relaxed,500,false,min,3,0.04061,na,na,57987,93522,997
set_covering_n100_m75_d0.2_b_w26_seed4.txt,Set Covering,100,Restricted,20000,false,min,5,1.55170,na,na,1243574,1714079,36152
set_covering_n100_m75_d0.2_b_w26_seed4.txt,Set Covering,100,Relaxed,1000,false,min,3,0.07745,na,na,106941,174518,1985
set_covering_n100_m75_d0.2_b_w26_seed4.txt,Set Covering,100,Relaxed,2000,false,min,3,0.15729,na,na,197695,327546,3932
set_covering_n100_m75_d0.2_b_w26_seed4.txt,Set Covering,100,Relaxed,5000,false,min,3,0.43763,na,na,421681,712009,9730
set_covering_n100_m75_d0.2_b_w26_seed4.txt,Set Covering,100,Relaxed,10000,false,min,3,0.95253,na,na,727321,1245901,18795
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Exact,99999,false,min,3,0.01958,na,na,28301,55625,675
set_covering_n100_m75_d0.2_b_w26_seed4.txt,Set Covering,100,Relaxed,20000,false,min,4,1.89282,na,na,1243247,2164743,36173
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Restricted,500,false,min,3,0.01469,na,na,22700,44212,518
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Restricted,1000,false,min,3,0.01921,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Restricted,2000,false,min,3,0.01862,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Restricted,5000,false,min,3,0.01862,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Restricted,10000,false,min,3,0.01923,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Restricted,20000,false,min,3,0.01826,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Relaxed,500,false,min,3,0.01772,na,na,22676,47656,518
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01898,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01913,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01816,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01922,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed1.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01918,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Exact,99999,false,min,3,0.01851,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Restricted,500,false,min,3,0.01413,na,na,22700,44212,518
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Restricted,1000,false,min,3,0.01806,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Restricted,2000,false,min,3,0.01896,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Restricted,5000,false,min,3,0.01856,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Restricted,10000,false,min,3,0.01901,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Restricted,20000,false,min,3,0.01861,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Relaxed,500,false,min,3,0.01744,na,na,22676,47656,518
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01905,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01840,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01864,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01911,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed2.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01830,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Exact,99999,false,min,3,0.01897,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Restricted,500,false,min,3,0.01426,na,na,22700,44212,518
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Restricted,1000,false,min,3,0.01837,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Restricted,2000,false,min,3,0.01892,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Restricted,5000,false,min,3,0.01838,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Restricted,10000,false,min,3,0.01835,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Restricted,20000,false,min,3,0.01842,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Relaxed,500,false,min,3,0.01740,na,na,22676,47656,518
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01826,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01890,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01839,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01828,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed3.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01839,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Exact,99999,false,min,3,0.01834,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Restricted,500,false,min,3,0.01424,na,na,22700,44212,518
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Restricted,1000,false,min,3,0.01814,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Restricted,2000,false,min,3,0.01888,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Restricted,5000,false,min,3,0.01892,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Restricted,10000,false,min,3,0.01811,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Restricted,20000,false,min,3,0.01821,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Relaxed,500,false,min,3,0.01815,na,na,22676,47656,518
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01800,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01827,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01883,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01824,na,na,28301,55625,675
set_covering_n100_m75_d0.3_b_w26_seed4.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01837,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Exact,99999,false,min,3,0.01903,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Restricted,500,false,min,3,0.01426,na,na,22700,44212,518
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Restricted,1000,false,min,3,0.01832,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Restricted,2000,false,min,3,0.01816,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Restricted,5000,false,min,3,0.01788,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Restricted,10000,false,min,3,0.01825,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Restricted,20000,false,min,3,0.01802,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Relaxed,500,false,min,3,0.01753,na,na,22676,47656,518
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01846,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01821,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01825,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01814,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed1.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01818,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Exact,99999,false,min,3,0.01829,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Restricted,500,false,min,3,0.01401,na,na,22700,44212,518
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Restricted,1000,false,min,3,0.01811,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Restricted,2000,false,min,3,0.01837,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Restricted,5000,false,min,3,0.01840,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Restricted,10000,false,min,3,0.01839,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Restricted,20000,false,min,3,0.01829,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Relaxed,500,false,min,3,0.01760,na,na,22676,47656,518
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01830,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01874,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01857,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01833,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed2.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01813,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Exact,99999,false,min,3,0.01831,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Restricted,500,false,min,3,0.01414,na,na,22700,44212,518
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Restricted,1000,false,min,3,0.01898,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Restricted,2000,false,min,3,0.01823,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Restricted,5000,false,min,3,0.01851,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Restricted,10000,false,min,3,0.01803,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Restricted,20000,false,min,3,0.01884,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Relaxed,500,false,min,3,0.01712,na,na,22676,47656,518
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01812,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01929,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01823,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01833,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed3.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01893,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Exact,99999,false,min,3,0.01892,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Restricted,500,false,min,3,0.01409,na,na,22700,44212,518
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Restricted,1000,false,min,3,0.01807,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Restricted,2000,false,min,3,0.01861,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Restricted,5000,false,min,3,0.01884,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Restricted,10000,false,min,3,0.01801,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Restricted,20000,false,min,3,0.01821,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Relaxed,500,false,min,3,0.01727,na,na,22676,47656,518
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01836,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01876,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01839,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01825,na,na,28301,55625,675
set_covering_n100_m75_d0.4_b_w26_seed4.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01834,na,na,28301,55625,675
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Restricted,500,false,min,27,0.02489,na,na,50769,55067,1000
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Restricted,1000,false,min,26,0.04988,na,na,101481,109213,2000
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Restricted,2000,false,min,26,0.10144,na,na,195889,210186,4000
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Restricted,5000,false,min,24,0.31527,na,na,469085,509480,10000
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Restricted,10000,false,min,24,0.84544,na,na,921794,1001830,20000
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Relaxed,500,false,min,4,0.03021,na,na,48162,72923,1001
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Restricted,20000,false,min,24,2.07969,na,na,1783491,1943657,39996
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Relaxed,1000,false,min,4,0.06375,na,na,99701,145065,2001
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Relaxed,2000,false,min,4,0.13187,na,na,196397,280138,4001
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Relaxed,5000,false,min,5,0.41783,na,na,468061,673322,10001
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Relaxed,10000,false,min,5,1.06244,na,na,921391,1322128,20001
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Exact,99999,false,min,3,0.01865,na,na,28301,55625,675
set_covering_n100_m75_d0.05_b_w26_seed1.txt,Set Covering,100,Relaxed,20000,false,min,5,2.66578,na,na,1783879,2562014,39997
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Restricted,500,false,min,3,0.01453,na,na,22700,44212,518
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Restricted,1000,false,min,3,0.01868,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Restricted,2000,false,min,3,0.01883,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Restricted,5000,false,min,3,0.01858,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Restricted,10000,false,min,3,0.01878,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Restricted,20000,false,min,3,0.01835,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Relaxed,500,false,min,3,0.01734,na,na,22676,47656,518
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01823,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01854,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01864,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01876,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed1.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01860,na,na,28301,55625,675
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Restricted,500,false,min,24,0.02624,na,na,51638,56684,1000
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Restricted,1000,false,min,25,0.04751,na,na,99311,106344,2000
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Restricted,2000,false,min,24,0.09974,na,na,191512,205250,4000
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Restricted,5000,false,min,23,0.32722,na,na,452980,496194,10000
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Restricted,10000,false,min,23,0.82049,na,na,888337,966201,20000
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Relaxed,500,false,min,6,0.02823,na,na,42095,65873,1001
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Restricted,20000,false,min,22,2.11319,na,na,1710504,1882192,39996
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Relaxed,1000,false,min,6,0.06125,na,na,98560,141381,2001
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Relaxed,2000,false,min,6,0.13539,na,na,191142,272032,4001
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Relaxed,5000,false,min,7,0.39665,na,na,453568,651327,10001
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Relaxed,10000,false,min,7,1.00084,na,na,888009,1272420,20001
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Exact,99999,false,min,3,0.01961,na,na,28301,55625,675
set_covering_n100_m75_d0.05_b_w26_seed2.txt,Set Covering,100,Relaxed,20000,false,min,7,2.52419,na,na,1714923,2472521,39990
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Restricted,500,false,min,3,0.01466,na,na,22700,44212,518
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Restricted,1000,false,min,3,0.01823,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Restricted,2000,false,min,3,0.01913,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Restricted,5000,false,min,3,0.01836,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Restricted,10000,false,min,3,0.01877,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Restricted,20000,false,min,3,0.01890,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Relaxed,500,false,min,3,0.01846,na,na,22676,47656,518
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01912,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01889,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01934,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01947,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed2.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01890,na,na,28301,55625,675
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Restricted,500,false,min,25,0.02694,na,na,51884,56749,1000
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Restricted,1000,false,min,24,0.05136,na,na,101579,111588,2000
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Restricted,2000,false,min,24,0.10825,na,na,197133,216353,4000
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Restricted,5000,false,min,22,0.33602,na,na,466183,515188,10000
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Restricted,10000,false,min,22,0.86597,na,na,893745,987423,20000
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Restricted,20000,false,min,21,2.05515,na,na,1710932,1901611,40000
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Relaxed,500,false,min,6,0.03175,na,na,48393,73226,1001
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Relaxed,1000,false,min,7,0.06643,na,na,100264,147676,2001
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Relaxed,2000,false,min,7,0.14197,na,na,196357,285277,4001
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Relaxed,5000,false,min,7,0.43609,na,na,465765,675653,10001
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Relaxed,10000,false,min,7,1.05737,na,na,893874,1294467,20001
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Exact,99999,false,min,3,0.01944,na,na,28301,55625,675
set_covering_n100_m75_d0.05_b_w26_seed3.txt,Set Covering,100,Relaxed,20000,false,min,8,2.44973,na,na,1709758,2485891,40001
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Restricted,500,false,min,3,0.01498,na,na,22700,44212,518
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Restricted,1000,false,min,3,0.01923,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Restricted,2000,false,min,3,0.01926,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Restricted,5000,false,min,3,0.01927,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Restricted,10000,false,min,3,0.01937,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Restricted,20000,false,min,3,0.01934,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Relaxed,500,false,min,3,0.01865,na,na,22676,47656,518
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Relaxed,1000,false,min,3,0.01938,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Relaxed,2000,false,min,3,0.01942,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Relaxed,5000,false,min,3,0.01963,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Relaxed,10000,false,min,3,0.01921,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed3.txt,Set Covering,100,Relaxed,20000,false,min,3,0.01912,na,na,28301,55625,675
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Restricted,500,false,min,22,0.02650,na,na,51203,55015,1000
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Restricted,1000,false,min,22,0.05144,na,na,100665,108317,2000
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Restricted,2000,false,min,21,0.10849,na,na,196269,210576,4000
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Restricted,5000,false,min,21,0.34070,na,na,478916,520435,10000
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Restricted,10000,false,min,21,0.86460,na,na,919242,997272,20000
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Restricted,20000,false,min,20,2.17719,na,na,1764060,1908217,40000
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Relaxed,500,false,min,7,0.03079,na,na,47444,73859,1001
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Relaxed,1000,false,min,7,0.06699,na,na,100017,145686,2001
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Relaxed,2000,false,min,7,0.14111,na,na,194880,280008,4001
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Relaxed,5000,false,min,7,0.46398,na,na,478768,689191,10001
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Relaxed,10000,false,min,7,1.07870,na,na,919733,1319234,20001
set_covering_n100_m75_d0.05_b_w26_seed4.txt,Set Covering,100,Relaxed,20000,false,min,7,2.66001,na,na,1763522,2526920,40001
set_covering_n100_m75_d0.5_b_w26_seed4.txt,Set Covering,100,Exact,99999,false,min,3,0.01906,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed4.txt,Set Covering,100,Restricted,500,false,min,3,0.01500,na,na,22700,44212,518
set_covering_n100_m75_d0.5_b_w26_seed4.txt,Set Covering,100,Restricted,1000,false,min,3,0.01930,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed4.txt,Set Covering,100,Restricted,2000,false,min,3,0.01951,na,na,28301,55625,675
set_covering_n100_m75_d0.5_b_w26_seed4.txt,Set Covering,100,Restricted,5000,false,min,3,0.01947,na,na,28301,55625,675
