File_name,Problem type,Variables number,DD Type,Max Width,Is Reduced,Objective Type,Optimization Value,Construction Time,Reduce Time,Solution Time,Number Node,Number Arcs,Actual Max Width
sanr200_0.9.clq,IndependentSet,200,Relaxed,2000,false,max,98,0.34544,na,na,434370,559033,3988
sanr200_0.9.clq,IndependentSet,200,Relaxed,5000,false,max,93,0.97370,na,na,1028113,1311401,9959
sanr200_0.9.clq,IndependentSet,200,Relaxed,10000,false,max,90,2.27054,na,na,1975806,2504713,19755
sanr200_0.9.clq,IndependentSet,200,Relaxed,20000,false,max,86,5.55496,na,na,3816264,4798512,39391
sanr400_0.5.clq,IndependentSet,400,Restricted,500,false,max,11,0.06382,na,na,153003,154838,556
sanr400_0.5.clq,IndependentSet,400,Restricted,1000,false,max,11,0.13878,na,na,294672,298566,1128
sanr400_0.5.clq,IndependentSet,400,Restricted,2000,false,max,11,0.30285,na,na,590741,599268,2215
sanr400_0.5.clq,IndependentSet,400,Restricted,5000,false,max,12,0.86641,na,na,1414898,1437706,5465
sanr400_0.5.clq,IndependentSet,400,Restricted,10000,false,max,12,1.98097,na,na,2724304,2771509,10806
sanr400_0.5.clq,IndependentSet,400,Restricted,20000,false,max,12,4.63927,na,na,5196219,5293160,22054
sanr400_0.5.clq,IndependentSet,400,Relaxed,500,false,max,65,0.14033,na,na,203517,227276,697
sanr400_0.5.clq,IndependentSet,400,Relaxed,1000,false,max,57,0.28528,na,na,392238,432982,1385
sanr400_0.5.clq,IndependentSet,400,Relaxed,2000,false,max,49,0.59994,na,na,756682,828833,2645
sanr400_0.5.clq,IndependentSet,400,Relaxed,5000,false,max,40,1.64655,na,na,1780183,1924608,6641
sanr400_0.5.clq,IndependentSet,400,Relaxed,10000,false,max,36,3.74406,na,na,3404479,3653099,11900
sanr400_0.5.clq,IndependentSet,400,Relaxed,20000,false,max,31,8.58845,na,na,6491390,6903122,23146
sanr400_0.7.clq,IndependentSet,400,Restricted,500,false,max,17,0.07031,na,na,154799,157041,621
sanr400_0.7.clq,IndependentSet,400,Restricted,1000,false,max,17,0.15244,na,na,303305,307801,1269
sanr400_0.7.clq,IndependentSet,400,Restricted,2000,false,max,17,0.32893,na,na,597757,606736,2642
sanr400_0.7.clq,IndependentSet,400,Restricted,5000,false,max,17,0.97361,na,na,1448226,1471154,5937
sanr400_0.7.clq,IndependentSet,400,Restricted,10000,false,max,19,2.20085,na,na,2780455,2826154,11831
sanr400_0.7.clq,IndependentSet,400,Restricted,20000,false,max,19,5.34186,na,na,5373436,5466441,23334
sanr400_0.7.clq,IndependentSet,400,Relaxed,500,false,max,117,0.15840,na,na,223815,264164,915
sanr400_0.7.clq,IndependentSet,400,Relaxed,1000,false,max,106,0.32689,na,na,432844,504319,1740
sanr400_0.7.clq,IndependentSet,400,Relaxed,2000,false,max,97,0.68817,na,na,836782,963227,3295
sanr400_0.7.clq,IndependentSet,400,Relaxed,5000,false,max,86,1.99256,na,na,2005112,2274886,8202
sanr400_0.7.clq,IndependentSet,400,Relaxed,10000,false,max,79,4.57972,na,na,3884165,4366902,16265
sanr400_0.7.clq,IndependentSet,400,Relaxed,20000,false,max,72,10.94794,na,na,7535397,8400288,29566
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Restricted,500,false,min,14,0.02236,na,na,61191,65379,1000
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Restricted,1000,false,min,14,0.04385,na,na,119600,127980,2000
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Restricted,2000,false,min,14,0.09475,na,na,233397,250324,4000
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Restricted,5000,false,min,12,0.27087,na,na,559477,602718,9999
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Restricted,10000,false,min,11,0.61774,na,na,1076869,1170657,19989
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Restricted,20000,false,min,11,1.76297,na,na,2087417,2271099,39914
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Relaxed,500,false,min,3,0.02966,na,na,61062,90122,1001
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Relaxed,1000,false,min,3,0.06002,na,na,119252,176526,2001
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Relaxed,2000,false,min,3,0.12871,na,na,233268,345510,4001
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Relaxed,5000,false,min,4,0.39045,na,na,559427,832285,9998
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Relaxed,10000,false,min,4,0.97300,na,na,1076664,1613657,19989
set_covering_n100_m63_d0.1_b_w38_seed1.txt,Set Covering,100,Relaxed,20000,false,min,4,2.26197,na,na,2086820,3135009,39917
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Restricted,500,false,min,14,0.02321,na,na,61970,67911,1000
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Restricted,1000,false,min,13,0.04571,na,na,120490,130770,2000
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Restricted,2000,false,min,13,0.09525,na,na,236375,258947,4000
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Restricted,5000,false,min,13,0.28875,na,na,562395,620250,9994
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Restricted,10000,false,min,12,0.71320,na,na,1097496,1215397,19970
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Restricted,20000,false,min,11,1.90508,na,na,2107215,2346889,39904
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Relaxed,500,false,min,2,0.03062,na,na,61704,92153,1001
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Relaxed,1000,false,min,3,0.06186,na,na,120357,179156,2001
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Relaxed,2000,false,min,3,0.13111,na,na,236039,353062,4001
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Relaxed,5000,false,min,3,0.38437,na,na,562904,845218,9993
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Relaxed,10000,false,min,4,0.93165,na,na,1096730,1657114,19970
set_covering_n100_m63_d0.1_b_w38_seed2.txt,Set Covering,100,Relaxed,20000,false,min,4,2.35877,na,na,2106855,3189848,39902
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Restricted,500,false,min,14,0.02340,na,na,61979,65874,1000
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Restricted,1000,false,min,14,0.04569,na,na,122051,130624,2000
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Restricted,2000,false,min,14,0.09669,na,na,240193,257891,4000
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Restricted,5000,false,min,12,0.28725,na,na,576074,625137,9998
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Restricted,10000,false,min,12,0.67280,na,na,1118273,1224025,19979
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Restricted,20000,false,min,12,1.83353,na,na,2162018,2400538,39931
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Relaxed,500,false,min,3,0.02997,na,na,61978,91977,1001
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Relaxed,1000,false,min,3,0.06045,na,na,121588,180378,2001
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Relaxed,2000,false,min,3,0.13427,na,na,240067,357172,4001
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Relaxed,5000,false,min,4,0.38515,na,na,576152,862971,9997
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Relaxed,10000,false,min,4,0.92739,na,na,1118275,1683069,19978
set_covering_n100_m63_d0.1_b_w38_seed3.txt,Set Covering,100,Relaxed,20000,false,min,4,2.37537,na,na,2162848,3283793,39928
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Restricted,500,false,min,13,0.02362,na,na,59777,64259,1000
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Restricted,1000,false,min,13,0.04589,na,na,117956,128372,2000
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Restricted,2000,false,min,13,0.09547,na,na,231218,251260,4000
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Restricted,5000,false,min,11,0.27484,na,na,548791,603397,9993
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Restricted,10000,false,min,11,0.62645,na,na,1075444,1192330,19977
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Restricted,20000,false,min,11,1.68712,na,na,2096962,2329376,39907
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Relaxed,500,false,min,3,0.03069,na,na,59652,88961,1001
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Relaxed,1000,false,min,3,0.06210,na,na,118546,177395,2001
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Relaxed,2000,false,min,3,0.12798,na,na,231844,345869,4000
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Relaxed,5000,false,min,4,0.36177,na,na,547287,823391,9992
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Relaxed,10000,false,min,4,0.87964,na,na,1076160,1627691,19978
set_covering_n100_m63_d0.1_b_w38_seed4.txt,Set Covering,100,Relaxed,20000,false,min,4,2.20736,na,na,2097120,3174622,39907
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Restricted,500,false,min,6,0.02469,na,na,63341,72593,1000
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Restricted,1000,false,min,5,0.04725,na,na,120076,141377,1993
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Restricted,2000,false,min,5,0.09421,na,na,227110,273478,3949
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Restricted,5000,false,min,5,0.26491,na,na,523164,645978,9785
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Restricted,10000,false,min,5,0.61157,na,na,957792,1222994,19030
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Restricted,20000,false,min,5,1.51957,na,na,1710199,2303998,36462
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Relaxed,500,false,min,2,0.03205,na,na,63285,99519,999
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Relaxed,1000,false,min,3,0.06420,na,na,119726,190711,1991
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Relaxed,2000,false,min,3,0.13397,na,na,227569,366479,3948
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Relaxed,5000,false,min,3,0.37470,na,na,522900,856317,9785
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Relaxed,10000,false,min,3,0.84912,na,na,957963,1602232,19027
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Exact,99999,false,min,5,70.61359,na,na,50104342,95518925,2180224
set_covering_n100_m63_d0.2_b_w38_seed1.txt,Set Covering,100,Relaxed,20000,false,min,4,1.92872,na,na,1710008,2938950,36452
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Restricted,500,false,min,6,0.02591,na,na,66855,75546,1000
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Restricted,1000,false,min,6,0.04913,na,na,127245,147810,1992
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Restricted,2000,false,min,6,0.10120,na,na,244747,288814,3974
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Restricted,5000,false,min,6,0.28275,na,na,566661,688859,9853
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Restricted,10000,false,min,6,0.63673,na,na,1041206,1310105,19155
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Restricted,20000,false,min,6,1.60988,na,na,1875236,2459926,36468
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Relaxed,500,false,min,2,0.03408,na,na,66844,103886,999
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Relaxed,1000,false,min,3,0.06879,na,na,126119,199083,1990
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Relaxed,2000,false,min,3,0.14196,na,na,244609,390358,3973
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Relaxed,5000,false,min,3,0.40688,na,na,566426,920290,9851
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Relaxed,10000,false,min,4,0.94960,na,na,1041162,1727071,19150
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Relaxed,20000,false,min,4,2.22299,na,na,1875078,3193966,36445
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Exact,99999,false,min,5,42.89553,na,na,31444544,59448385,1368522
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Restricted,500,false,min,7,0.02591,na,na,65384,73255,1000
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Restricted,1000,false,min,6,0.04652,na,na,123470,142902,1992
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Restricted,2000,false,min,6,0.09852,na,na,232612,277399,3963
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Restricted,5000,false,min,6,0.25683,na,na,525733,646741,9784
set_covering_n100_m63_d0.2_b_w38_seed2.txt,Set Covering,100,Exact,99999,false,min,5,86.76289,na,na,62396020,119057428,2382514
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Restricted,10000,false,min,6,0.55607,na,na,962785,1215601,19121
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Restricted,20000,false,min,5,1.25319,na,na,1700449,2292700,36042
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Relaxed,500,false,min,2,0.03064,na,na,65350,101530,999
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Relaxed,1000,false,min,3,0.06129,na,na,123391,194629,1991
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Relaxed,2000,false,min,3,0.13488,na,na,232843,372943,3962
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Relaxed,5000,false,min,3,0.35498,na,na,525316,859482,9783
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Relaxed,10000,false,min,3,0.77549,na,na,962716,1603150,19126
set_covering_n100_m63_d0.2_b_w38_seed3.txt,Set Covering,100,Relaxed,20000,false,min,4,1.75894,na,na,1700134,2930410,36029
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Restricted,500,false,min,6,0.02431,na,na,63553,72179,1000
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Restricted,1000,false,min,5,0.04821,na,na,120346,140173,1995
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Restricted,2000,false,min,5,0.09507,na,na,229798,271936,3970
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Restricted,5000,false,min,5,0.25685,na,na,528320,645949,9874
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Restricted,10000,false,min,5,0.57626,na,na,982985,1233505,19396
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Relaxed,500,false,min,2,0.03221,na,na,63599,98868,999
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Restricted,20000,false,min,5,1.42592,na,na,1756555,2338160,36529
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Relaxed,1000,false,min,3,0.06786,na,na,120126,189184,1993
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Relaxed,2000,false,min,3,0.13327,na,na,229870,365593,3971
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Relaxed,5000,false,min,3,0.36718,na,na,528324,854373,9874
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Relaxed,10000,false,min,3,0.78300,na,na,983086,1614988,19394
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Exact,99999,false,min,4,0.50861,na,na,771685,1492313,23849
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Relaxed,20000,false,min,4,1.90468,na,na,1756257,2982873,36521
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Restricted,500,false,min,4,0.02264,na,na,52668,75010,931
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Restricted,1000,false,min,4,0.03823,na,na,90540,139550,1618
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Restricted,2000,false,min,4,0.06856,na,na,155486,255891,2955
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Restricted,5000,false,min,4,0.15676,na,na,312657,547567,6555
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Restricted,10000,false,min,4,0.26480,na,na,485874,898574,11598
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Restricted,20000,false,min,4,0.40878,na,na,737556,1417428,21375
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Relaxed,500,false,min,2,0.02888,na,na,52675,94910,928
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Relaxed,1000,false,min,3,0.05486,na,na,90667,168928,1617
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Relaxed,2000,false,min,3,0.10229,na,na,155404,298954,2953
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Relaxed,5000,false,min,3,0.23412,na,na,313086,613297,6555
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Relaxed,10000,false,min,4,0.39175,na,na,485874,939879,11598
set_covering_n100_m63_d0.3_b_w38_seed1.txt,Set Covering,100,Relaxed,20000,false,min,4,0.60891,na,na,737556,1424884,21375
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Exact,99999,false,min,4,0.65104,na,na,999105,1941011,30537
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Restricted,500,false,min,4,0.02279,na,na,54074,74332,950
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Restricted,1000,false,min,4,0.03875,na,na,93038,138435,1644
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Restricted,2000,false,min,4,0.07028,na,na,160602,256385,3018
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Restricted,5000,false,min,4,0.16598,na,na,330653,566079,6786
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Restricted,10000,false,min,4,0.28550,na,na,533786,975520,11719
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Restricted,20000,false,min,4,0.48221,na,na,823481,1572742,21593
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Relaxed,500,false,min,2,0.02922,na,na,53985,95027,948
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Relaxed,1000,false,min,3,0.05465,na,na,92890,169245,1641
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Relaxed,2000,false,min,3,0.10309,na,na,160560,304643,3017
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Relaxed,5000,false,min,3,0.24156,na,na,330426,644034,6786
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Relaxed,10000,false,min,4,0.43269,na,na,533786,1035429,11719
set_covering_n100_m63_d0.3_b_w38_seed2.txt,Set Covering,100,Relaxed,20000,false,min,4,0.72292,na,na,823481,1598508,21593
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Exact,99999,false,min,4,0.47854,na,na,749446,1447484,23231
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Restricted,500,false,min,4,0.02168,na,na,51550,71750,956
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Restricted,1000,false,min,4,0.03797,na,na,89071,133116,1699
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Restricted,2000,false,min,4,0.06592,na,na,149367,242673,3006
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Restricted,5000,false,min,4,0.14506,na,na,293759,510017,7027
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Restricted,10000,false,min,4,0.25289,na,na,468322,860419,12334
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Restricted,20000,false,min,4,0.40447,na,na,709407,1359492,21197
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Relaxed,500,false,min,2,0.02797,na,na,51463,91761,956
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Relaxed,1000,false,min,3,0.05194,na,na,88897,162671,1701
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Relaxed,2000,false,min,3,0.09496,na,na,149274,282964,3008
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Relaxed,5000,false,min,3,0.21593,na,na,293755,564843,7018
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Relaxed,10000,false,min,4,0.37374,na,na,468322,900368,12334
set_covering_n100_m63_d0.2_b_w38_seed4.txt,Set Covering,100,Exact,99999,false,min,5,78.19946,na,na,57833185,109694763,2936623
set_covering_n100_m63_d0.3_b_w38_seed3.txt,Set Covering,100,Relaxed,20000,false,min,4,0.61201,na,na,709407,1367872,21197
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Exact,99999,false,min,4,0.63716,na,na,950919,1843663,32199
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Restricted,500,false,min,4,0.02090,na,na,50579,70109,942
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Restricted,1000,false,min,4,0.03800,na,na,90004,133372,1727
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Restricted,2000,false,min,4,0.06594,na,na,150578,241350,2969
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Restricted,5000,false,min,4,0.14424,na,na,289110,496164,7064
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Restricted,10000,false,min,4,0.27225,na,na,486935,876577,12947
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Restricted,20000,false,min,4,0.41264,na,na,744622,1413797,22946
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Relaxed,500,false,min,2,0.02713,na,na,50784,89548,939
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Relaxed,1000,false,min,3,0.05300,na,na,89844,162420,1724
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Relaxed,2000,false,min,3,0.09665,na,na,150527,282210,2966
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Relaxed,5000,false,min,3,0.21184,na,na,288657,553596,7064
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Relaxed,10000,false,min,3,0.39574,na,na,486822,938566,12948
set_covering_n100_m63_d0.3_b_w38_seed4.txt,Set Covering,100,Relaxed,20000,false,min,4,0.61048,na,na,744622,1436475,22946
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Exact,99999,false,min,2,0.01001,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Restricted,500,false,min,2,0.00986,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Restricted,1000,false,min,2,0.00996,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Restricted,2000,false,min,2,0.00995,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Restricted,5000,false,min,2,0.00996,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Restricted,10000,false,min,2,0.01008,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Restricted,20000,false,min,2,0.01003,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Relaxed,500,false,min,2,0.01001,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Relaxed,1000,false,min,2,0.01018,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Relaxed,2000,false,min,2,0.00999,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Relaxed,5000,false,min,2,0.01002,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Relaxed,10000,false,min,2,0.00995,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed1.txt,Set Covering,100,Relaxed,20000,false,min,2,0.00998,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Exact,99999,false,min,2,0.00996,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Restricted,500,false,min,2,0.00987,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Restricted,1000,false,min,2,0.00989,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Restricted,2000,false,min,2,0.00988,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Restricted,5000,false,min,2,0.00979,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Restricted,10000,false,min,2,0.00979,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Restricted,20000,false,min,2,0.00979,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Relaxed,500,false,min,2,0.00989,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Relaxed,1000,false,min,2,0.00978,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Relaxed,2000,false,min,2,0.00987,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Relaxed,5000,false,min,2,0.00978,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Relaxed,10000,false,min,2,0.00978,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed2.txt,Set Covering,100,Relaxed,20000,false,min,2,0.00990,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed3.txt,Set Covering,100,Exact,99999,false,min,2,0.00993,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed3.txt,Set Covering,100,Restricted,500,false,min,2,0.00987,na,na,20657,40949,363
set_covering_n100_m63_d0.4_b_w38_seed3.txt,Set Covering,100,Restricted,1000,false,min,2,0.00982,na,na,20657,40949,363
